# time totalContactTime
3081.7000 57425.9000
3082.8000 57457.8000
3083.9000 57489.7000
3085.0000 57521.6000
3086.1000 57553.5000
3087.2000 57585.4000
3088.3000 57617.3000
3089.4000 57649.2000
3090.5000 57681.1000
3091.6000 57713.0000
3092.7000 57744.9000
3093.8000 57776.8000
3094.9000 57808.7000
3096.0000 57840.6000
3097.1000 57872.5000
3098.2000 57904.4000
3099.3000 57936.3000
3100.4000 57968.2000
3101.5000 58000.1000
3102.6000 58032.0000
3103.7000 58063.9000
3104.8000 58095.8000
3105.9000 58127.7000
3107.0000 58159.6000
3108.1000 58191.5000
3109.2000 58223.4000
3110.3000 58255.3000
3111.4000 58287.2000
3112.5000 58319.1000
3113.6000 58351.0000
3114.7000 58382.9000
3115.8000 58414.8000
3116.9000 58446.7000
3118.0000 58478.6000
3119.1000 58510.5000
3120.2000 58542.4000
3121.3000 58574.3000
3122.4000 58606.2000
3123.5000 58638.1000
3124.6000 58670.0000
3125.7000 58701.9000
3126.8000 58733.8000
3127.9000 58765.7000
3129.0000 58797.6000
3130.1000 58829.5000
3131.2000 58861.4000
3132.3000 58893.3000
3133.4000 58925.2000
3134.5000 58957.1000
3135.6000 58989.0000
3136.7000 59020.9000
3137.8000 59052.8000
3138.9000 59084.7000
3140.0000 59116.6000
3141.1000 59148.5000
3142.2000 59180.4000
3143.3000 59212.3000
3144.4000 59244.2000
3145.5000 59276.1000
3146.6000 59308.0000
3147.7000 59339.9000
3148.8000 59371.8000
3149.9000 59403.7000
3151.0000 59435.6000
3152.1000 59467.5000
3153.2000 59499.4000
3154.3000 59531.3000
3155.4000 59563.2000
3156.5000 59595.1000
3157.6000 59627.0000
3158.7000 59658.9000
3159.8000 59690.8000
3160.9000 59722.7000
3162.0000 59754.6000
3163.1000 59786.5000
3164.2000 59818.4000
3165.3000 59850.3000
3166.4000 59882.2000
3167.5000 59914.1000
3168.6000 59946.0000
3169.7000 59977.9000
3170.8000 60009.8000
3171.9000 60041.7000
3173.0000 60073.6000
3174.1000 60105.5000
3175.2000 60137.4000
3176.3000 60169.3000
3177.4000 60201.2000
3178.5000 60233.1000
3179.6000 60265.0000
3180.7000 60296.9000
3181.8000 60328.8000
3182.9000 60360.7000
3184.0000 60392.6000
3185.1000 60424.5000
3186.2000 60456.4000
3187.3000 60488.3000
3188.4000 60520.2000
3189.5000 60552.1000
3190.6000 60584.0000
3191.7000 60615.9000
3192.8000 60647.8000
3193.9000 60679.7000
3195.0000 60711.6000
3196.1000 60743.5000
3197.2000 60775.4000
3198.3000 60807.3000
3199.4000 60839.2000
3200.5000 60871.1000
3201.6000 60903.0000
3202.7000 60934.9000
3203.8000 60966.8000
3204.9000 60998.7000
3206.0000 61030.6000
3207.1000 61062.5000
3208.2000 61094.4000
3209.3000 61126.3000
3210.4000 61158.2000
3211.5000 61190.1000
3212.6000 61222.0000
3213.7000 61253.9000
3214.8000 61285.8000
3215.9000 61317.7000
3217.0000 61349.6000
3218.1000 61381.5000
3219.2000 61413.4000
3220.3000 61445.3000
3221.4000 61477.2000
3222.5000 61509.1000
3223.6000 61541.0000
3224.7000 61572.9000
3225.8000 61604.8000
3226.9000 61636.7000
3228.0000 61668.6000
3229.1000 61700.5000
3230.2000 61732.4000
3231.3000 61764.3000
3232.4000 61796.2000
3233.5000 61828.1000
3234.6000 61860.0000
3235.7000 61891.9000
3236.8000 61923.8000
3237.9000 61955.7000
3239.0000 61987.6000
3240.1000 62019.5000
3241.2000 62051.4000
3242.3000 62083.3000
3243.4000 62115.2000
3244.5000 62147.1000
3245.6000 62179.0000
3246.7000 62210.9000
3247.8000 62242.8000
3248.9000 62274.7000
3250.0000 62306.6000
3251.1000 62338.5000
3252.2000 62370.4000
3253.3000 62402.3000
3254.4000 62434.2000
3255.5000 62466.1000
3256.6000 62498.0000
3257.7000 62529.9000
3258.8000 62561.8000
3259.9000 62593.7000
3261.0000 62625.6000
3262.1000 62657.5000
3263.2000 62689.4000
3264.3000 62721.3000
3265.4000 62753.2000
3266.5000 62785.1000
3267.6000 62817.0000
3268.7000 62848.9000
3269.8000 62880.8000
3270.9000 62912.7000
3272.0000 62944.6000
3273.1000 62976.5000
3274.2000 63008.4000
3275.3000 63040.3000
3276.4000 63072.2000
3277.5000 63104.1000
3278.6000 63136.0000
3279.7000 63167.9000
3280.8000 63199.8000
3281.9000 63231.7000
3283.0000 63263.6000
3284.1000 63295.5000
3285.2000 63327.4000
3286.3000 63359.3000
3287.4000 63391.2000
3288.5000 63423.1000
3289.6000 63455.0000
3290.7000 63486.9000
3291.8000 63518.8000
3292.9000 63550.7000
3294.0000 63582.6000
3295.1000 63614.5000
3296.2000 63646.4000
3297.3000 63678.3000
3298.4000 63710.2000
3299.5000 63742.1000
3300.6000 63774.0000
3301.7000 63805.9000
3302.8000 63837.8000
3303.9000 63869.7000
3305.0000 63901.6000
3306.1000 63933.5000
3307.2000 63965.4000
3308.3000 63997.3000
3309.4000 64029.2000
3310.5000 64061.1000
3311.6000 64093.0000
3312.7000 64124.9000
3313.8000 64156.8000
3314.9000 64188.7000
3316.0000 64220.6000
3317.1000 64252.5000
3318.2000 64284.4000
3319.3000 64316.3000
3320.4000 64348.2000
3321.5000 64380.1000
3322.6000 64412.0000
3323.7000 64443.9000
3324.8000 64475.8000
3325.9000 64507.7000
3327.0000 64539.6000
3328.1000 64571.5000
3329.2000 64603.4000
3330.3000 64635.3000
3331.4000 64667.2000
3332.5000 64699.1000
3333.6000 64731.0000
3334.7000 64762.9000
3335.8000 64794.8000
3336.9000 64826.7000
3338.0000 64858.6000
3339.1000 64890.5000
3340.2000 64922.4000
3341.3000 64954.3000
3342.4000 64986.2000
3343.5000 65018.1000
3344.6000 65050.0000
3345.7000 65081.9000
3346.8000 65113.8000
3347.9000 65145.7000
3349.0000 65177.6000
3350.1000 65209.5000
3351.2000 65241.4000
3352.3000 65273.3000
3353.4000 65305.2000
3354.5000 65337.1000
3355.6000 65369.0000
3356.7000 65400.9000
3357.8000 65432.8000
3358.9000 65464.7000
3360.0000 65496.6000
3361.1000 65528.5000
3362.2000 65560.4000
3363.3000 65592.3000
3364.4000 65624.2000
3365.5000 65656.1000
3366.6000 65688.0000
3367.7000 65719.9000
3368.8000 65751.8000
3369.9000 65783.7000
3371.0000 65815.6000
3372.1000 65847.5000
3373.2000 65879.4000
3374.3000 65911.3000
3375.4000 65943.2000
3376.5000 65975.1000
3377.6000 66007.0000
3378.7000 66038.9000
3379.8000 66070.8000
3380.9000 66102.7000
3382.0000 66134.6000
3383.1000 66166.5000
3384.2000 66198.4000
3385.3000 66230.3000
3386.4000 66262.2000
3387.5000 66294.1000
3388.6000 66326.0000
3389.7000 66357.9000
3390.8000 66389.8000
3391.9000 66421.7000
3393.0000 66453.6000
3394.1000 66485.5000
3395.2000 66517.4000
3396.3000 66549.3000
3397.4000 66581.2000
3398.5000 66613.1000
3399.6000 66645.0000
3400.7000 66676.9000
3401.8000 66708.8000
3402.9000 66740.7000
3404.0000 66772.6000
3405.1000 66804.5000
3406.2000 66836.4000
3407.3000 66868.3000
3408.4000 66900.2000
3409.5000 66932.1000
3410.6000 66964.0000
3411.7000 66995.9000
3412.8000 67027.8000
3413.9000 67059.7000
3415.0000 67091.6000
3416.1000 67123.5000
3417.2000 67155.4000
3418.3000 67187.3000
3419.4000 67219.2000
3420.5000 67251.1000
3421.6000 67283.0000
3422.7000 67314.9000
3423.8000 67346.8000
3424.9000 67378.7000
3426.0000 67410.6000
3427.1000 67442.5000
3428.2000 67474.4000
3429.3000 67506.3000
3430.4000 67538.2000
3431.5000 67570.1000
3432.6000 67602.0000
3433.7000 67633.9000
3434.8000 67665.8000
3435.9000 67697.7000
3437.0000 67729.6000
3438.1000 67761.5000
3439.2000 67793.9000
3440.3000 67828.0000
3441.4000 67862.1000
3442.5000 67896.2000
3443.6000 67930.3000
3444.7000 67964.4000
3445.8000 67998.5000
3446.9000 68032.6000
3448.0000 68066.7000
3449.1000 68100.8000
3450.2000 68134.9000
3451.3000 68169.0000
3452.4000 68203.1000
3453.5000 68237.2000
3454.6000 68271.3000
3455.7000 68305.4000
3456.8000 68339.5000
3457.9000 68373.6000
3459.0000 68407.7000
3460.1000 68441.8000
3461.2000 68475.9000
3462.3000 68510.0000
3463.4000 68544.1000
3464.5000 68578.2000
3465.6000 68612.3000
3466.7000 68646.4000
3467.8000 68680.5000
3468.9000 68714.6000
3470.0000 68748.7000
3471.1000 68782.8000
3472.2000 68816.9000
3473.3000 68851.0000
3474.4000 68885.1000
3475.5000 68919.2000
3476.6000 68953.3000
3477.7000 68987.4000
3478.8000 69021.5000
3479.9000 69055.6000
3481.0000 69089.7000
3482.1000 69123.8000
3483.2000 69157.9000
3484.3000 69192.0000
3485.4000 69226.1000
3486.5000 69260.2000
3487.6000 69294.3000
3488.7000 69328.4000
3489.8000 69362.5000
3490.9000 69396.6000
3492.0000 69430.7000
3493.1000 69464.8000
3494.2000 69498.9000
3495.3000 69533.0000
3496.4000 69567.1000
3497.5000 69601.2000
3498.6000 69635.3000
3499.7000 69669.4000
3500.8000 69703.5000
3501.9000 69737.6000
3503.0000 69771.7000
3504.1000 69805.8000
3505.2000 69839.9000
3506.3000 69874.0000
3507.4000 69908.1000
3508.5000 69942.2000
3509.6000 69976.3000
3510.7000 70010.4000
3511.8000 70044.5000
3512.9000 70078.6000
3514.0000 70112.7000
3515.1000 70146.8000
3516.2000 70180.9000
3517.3000 70215.0000
3518.4000 70249.1000
3519.5000 70283.2000
3520.6000 70317.3000
3521.7000 70351.4000
3522.8000 70385.5000
3523.9000 70419.6000
3525.0000 70453.7000
3526.1000 70487.8000
3527.2000 70521.9000
3528.3000 70556.0000
3529.4000 70590.1000
3530.5000 70624.2000
3531.6000 70658.3000
3532.7000 70692.4000
3533.8000 70726.5000
3534.9000 70760.6000
3536.0000 70794.7000
3537.1000 70828.8000
3538.2000 70862.9000
3539.3000 70897.0000
3540.4000 70931.1000
3541.5000 70965.2000
3542.6000 70999.3000
3543.7000 71033.4000
3544.8000 71067.5000
3545.9000 71101.6000
3547.0000 71135.7000
3548.1000 71169.8000
3549.2000 71203.9000
3550.3000 71238.0000
3551.4000 71272.1000
3552.5000 71306.2000
3553.6000 71340.3000
3554.7000 71374.4000
3555.8000 71408.5000
3556.9000 71442.6000
3558.0000 71476.7000
3559.1000 71510.8000
3560.2000 71544.9000
3561.3000 71579.0000
3562.4000 71613.1000
3563.5000 71647.2000
3564.6000 71681.3000
3565.7000 71715.4000
3566.8000 71749.5000
3567.9000 71783.6000
3569.0000 71817.7000
3570.1000 71851.8000
3571.2000 71885.9000
3572.3000 71920.0000
3573.4000 71954.1000
3574.5000 71988.2000
3575.6000 72022.3000
3576.7000 72056.4000
3577.8000 72090.5000
3578.9000 72124.6000
3580.0000 72158.7000
3581.1000 72192.8000
3582.2000 72226.9000
3583.3000 72261.0000
3584.4000 72295.1000
3585.5000 72329.2000
3586.6000 72363.3000
3587.7000 72397.4000
3588.8000 72431.5000
3589.9000 72465.6000
3591.0000 72499.7000
3592.1000 72533.8000
3593.2000 72567.9000
3594.3000 72602.0000
3595.4000 72636.1000
3596.5000 72670.2000
3597.6000 72704.3000
3598.7000 72738.4000
3599.8000 72772.5000
3600.9000 72806.6000
3602.0000 72840.7000
3603.1000 72874.8000
3604.2000 72908.9000
3605.3000 72943.0000
3606.4000 72977.1000
3607.5000 73011.2000
3608.6000 73045.3000
3609.7000 73079.4000
3610.8000 73113.5000
3611.9000 73147.6000
3613.0000 73181.7000
3614.1000 73215.8000
3615.2000 73249.9000
3616.3000 73284.0000
3617.4000 73318.1000
3618.5000 73352.2000
3619.6000 73386.3000
3620.7000 73420.4000
3621.8000 73454.5000
3622.9000 73488.6000
3624.0000 73522.7000
3625.1000 73556.8000
3626.2000 73590.9000
3627.3000 73625.0000
3628.4000 73659.1000
3629.5000 73693.2000
3630.6000 73727.3000
3631.7000 73761.4000
3632.8000 73795.5000
3633.9000 73829.6000
3635.0000 73863.7000
3636.1000 73897.8000
3637.2000 73931.9000
3638.3000 73966.0000
3639.4000 74000.1000
3640.5000 74034.2000
3641.6000 74068.3000
3642.7000 74102.4000
3643.8000 74136.5000
3644.9000 74170.6000
3646.0000 74204.7000
3647.1000 74238.8000
3648.2000 74272.9000
3649.3000 74307.0000
3650.4000 74341.1000
3651.5000 74375.2000
3652.6000 74409.3000
3653.7000 74443.4000
3654.8000 74477.5000
3655.9000 74511.6000
3657.0000 74545.7000
3658.1000 74579.8000
3659.2000 74613.9000
3660.3000 74648.0000
3661.4000 74682.1000
3662.5000 74716.2000
3663.6000 74750.3000
3664.7000 74784.4000
3665.8000 74818.5000
3666.9000 74852.6000
3668.0000 74886.7000
3669.1000 74920.8000
3670.2000 74954.9000
3671.3000 74989.0000
3672.4000 75023.1000
3673.5000 75057.2000
3674.6000 75091.3000
3675.7000 75125.4000
3676.8000 75159.5000
3677.9000 75193.6000
3679.0000 75227.7000
3680.1000 75261.8000
3681.2000 75295.9000
3682.3000 75330.0000
3683.4000 75364.1000
3684.5000 75398.2000
3685.6000 75432.3000
3686.7000 75466.4000
3687.8000 75500.5000
3688.9000 75534.6000
3690.0000 75568.7000
3691.1000 75602.8000
3692.2000 75636.9000
3693.3000 75671.0000
3694.4000 75705.1000
3695.5000 75739.2000
3696.6000 75773.3000
3697.7000 75807.4000
3698.8000 75841.5000
3699.9000 75875.6000
3701.0000 75909.7000
3702.1000 75943.8000
3703.2000 75977.9000
3704.3000 76012.0000
3705.4000 76046.1000
3706.5000 76080.2000
3707.6000 76114.3000
3708.7000 76148.4000
3709.8000 76182.5000
3710.9000 76216.6000
3712.0000 76250.7000
3713.1000 76284.8000
3714.2000 76318.9000
3715.3000 76353.0000
3716.4000 76387.1000
3717.5000 76421.2000
3718.6000 76455.3000
3719.7000 76489.4000
3720.8000 76523.5000
3721.9000 76557.6000
3723.0000 76591.7000
3724.1000 76625.8000
3725.2000 76659.9000
3726.3000 76694.0000
3727.4000 76728.1000
3728.5000 76762.2000
3729.6000 76796.3000
3730.7000 76830.4000
3731.8000 76864.5000
3732.9000 76898.6000
3734.0000 76932.7000
3735.1000 76966.8000
3736.2000 77000.9000
3737.3000 77035.0000
3738.4000 77069.1000
3739.5000 77103.2000
3740.6000 77137.3000
3741.7000 77171.4000
3742.8000 77205.5000
3743.9000 77239.6000
3745.0000 77273.7000
3746.1000 77307.8000
3747.2000 77341.9000
3748.3000 77376.0000
3749.4000 77410.1000
3750.5000 77444.2000
3751.6000 77478.3000
3752.7000 77512.4000
3753.8000 77546.5000
3754.9000 77580.6000
3756.0000 77614.7000
3757.1000 77648.8000
3758.2000 77682.9000
3759.3000 77717.0000
3760.4000 77751.1000
3761.5000 77785.2000
3762.6000 77819.3000
3763.7000 77853.4000
3764.8000 77887.5000
3765.9000 77921.6000
3767.0000 77955.7000
3768.1000 77989.8000
3769.2000 78023.9000
3770.3000 78058.0000
3771.4000 78092.1000
3772.5000 78126.2000
3773.6000 78160.3000
3774.7000 78194.4000
3775.8000 78228.5000
3776.9000 78262.6000
3778.0000 78296.7000
3779.1000 78330.8000
3780.2000 78364.9000
3781.3000 78399.0000
3782.4000 78433.1000
3783.5000 78467.2000
3784.6000 78501.3000
3785.7000 78535.4000
3786.8000 78569.5000
3787.9000 78603.6000
3789.0000 78637.7000
3790.1000 78671.8000
3791.2000 78705.9000
3792.3000 78740.0000
3793.4000 78774.1000
3794.5000 78808.2000
3795.6000 78842.3000
3796.7000 78876.4000
3797.8000 78910.5000
3798.9000 78944.6000
3800.0000 78978.7000
3801.1000 79012.8000
3802.2000 79046.9000
3803.3000 79081.0000
3804.4000 79115.1000
3805.5000 79149.2000
3806.6000 79183.3000
3807.7000 79217.4000
3808.8000 79251.5000
3809.9000 79285.6000
3811.0000 79319.7000
3812.1000 79353.8000
3813.2000 79387.9000
3814.3000 79422.0000
3815.4000 79456.1000
3816.5000 79490.2000
3817.6000 79524.3000
3818.7000 79558.4000
3819.8000 79592.5000
3820.9000 79626.6000
3822.0000 79660.7000
3823.1000 79694.8000
3824.2000 79728.9000
3825.3000 79763.0000
3826.4000 79797.1000
3827.5000 79831.2000
3828.6000 79865.3000
3829.7000 79899.4000
3830.8000 79933.5000
3831.9000 79967.6000
3833.0000 80001.7000
3834.1000 80035.8000
3835.2000 80069.9000
3836.3000 80104.0000
3837.4000 80138.1000
3838.5000 80172.2000
3839.6000 80206.3000
3840.7000 80240.4000
3841.8000 80274.5000
3842.9000 80308.6000
3844.0000 80342.7000
3845.1000 80376.8000
3846.2000 80410.9000
3847.3000 80445.0000
3848.4000 80479.1000
3849.5000 80513.2000
3850.6000 80547.3000
3851.7000 80581.4000
3852.8000 80615.5000
3853.9000 80649.6000
3855.0000 80683.7000
3856.1000 80717.8000
3857.2000 80751.9000
3858.3000 80786.0000
3859.4000 80820.1000
3860.5000 80854.2000
3861.6000 80888.3000
3862.7000 80922.4000
3863.8000 80956.5000
3864.9000 80990.6000
3866.0000 81024.7000
3867.1000 81058.8000
3868.2000 81092.9000
3869.3000 81127.0000
3870.4000 81161.1000
3871.5000 81195.2000
3872.6000 81229.3000
3873.7000 81263.4000
3874.8000 81297.5000
3875.9000 81331.6000
3877.0000 81365.7000
3878.1000 81399.8000
3879.2000 81433.9000
3880.3000 81468.0000
3881.4000 81502.1000
3882.5000 81536.2000
3883.6000 81570.3000
3884.7000 81604.4000
3885.8000 81638.5000
3886.9000 81672.6000
3888.0000 81706.7000
3889.1000 81740.8000
3890.2000 81774.9000
3891.3000 81809.0000
3892.4000 81843.1000
3893.5000 81877.2000
3894.6000 81911.3000
3895.7000 81945.4000
3896.8000 81979.5000
3897.9000 82013.6000
3899.0000 82047.7000
3900.1000 82081.8000
3901.2000 82115.9000
3902.3000 82150.0000
3903.4000 82184.1000
3904.5000 82218.2000
3905.6000 82252.3000
3906.7000 82286.4000
3907.8000 82320.5000
3908.9000 82354.6000
3910.0000 82388.7000
3911.1000 82422.8000
3912.2000 82456.9000
3913.3000 82491.0000
3914.4000 82525.1000
3915.5000 82559.2000
3916.6000 82593.3000
3917.7000 82627.4000
3918.8000 82661.5000
3919.9000 82695.6000
3921.0000 82729.7000
3922.1000 82763.8000
3923.2000 82797.9000
3924.3000 82832.0000
3925.4000 82866.1000
3926.5000 82900.2000
3927.6000 82934.3000
3928.7000 82968.4000
3929.8000 83002.5000
3930.9000 83036.6000
3932.0000 83070.7000
3933.1000 83104.8000
3934.2000 83138.9000
3935.3000 83173.0000
3936.4000 83207.1000
3937.5000 83241.2000
3938.6000 83275.3000
3939.7000 83309.4000
3940.8000 83343.5000
3941.9000 83377.6000
3943.0000 83411.7000
3944.1000 83445.8000
3945.2000 83479.9000
3946.3000 83514.0000
3947.4000 83548.1000
3948.5000 83582.2000
3949.6000 83616.3000
3950.7000 83650.4000
3951.8000 83684.5000
3952.9000 83718.6000
3954.0000 83752.7000
3955.1000 83786.8000
3956.2000 83820.9000
3957.3000 83855.0000
3958.4000 83889.1000
3959.5000 83923.2000
3960.6000 83957.3000
3961.7000 83991.4000
3962.8000 84025.5000
3963.9000 84059.6000
3965.0000 84093.7000
3966.1000 84127.8000
3967.2000 84161.9000
3968.3000 84196.0000
3969.4000 84230.1000
3970.5000 84264.2000
3971.6000 84298.3000
3972.7000 84332.4000
3973.8000 84366.5000
3974.9000 84400.6000
3976.0000 84434.7000
3977.1000 84468.8000
3978.2000 84502.9000
3979.3000 84537.0000
3980.4000 84571.1000
3981.5000 84605.2000
3982.6000 84639.3000
3983.7000 84673.4000
3984.8000 84707.5000
3985.9000 84741.6000
3987.0000 84775.7000
3988.1000 84809.8000
3989.2000 84843.9000
3990.3000 84878.0000
3991.4000 84912.1000
3992.5000 84946.2000
3993.6000 84980.3000
3994.7000 85014.4000
3995.8000 85048.5000
3996.9000 85082.6000
3998.0000 85116.7000
3999.1000 85150.8000
4000.2000 85184.9000
4001.3000 85219.0000
4002.4000 85253.1000
4003.5000 85287.2000
4004.6000 85321.3000
4005.7000 85355.4000
4006.8000 85389.5000
4007.9000 85423.6000
4009.0000 85457.7000
4010.1000 85491.8000
4011.2000 85525.9000
4012.3000 85560.0000
4013.4000 85594.1000
4014.5000 85628.2000
4015.6000 85662.3000
4016.7000 85696.4000
4017.8000 85730.5000
4018.9000 85764.6000
4020.0000 85798.7000
4021.1000 85832.8000
4022.2000 85866.9000
4023.3000 85901.0000
4024.4000 85935.1000
4025.5000 85969.2000
4026.6000 86003.3000
4027.7000 86037.4000
4028.8000 86071.5000
4029.9000 86105.6000
4031.0000 86139.7000
4032.1000 86173.8000
4033.2000 86207.9000
4034.3000 86242.0000
4035.4000 86276.1000
4036.5000 86310.2000
4037.6000 86344.3000
4038.7000 86378.4000
4039.8000 86412.5000
4040.9000 86446.6000
4042.0000 86480.7000
4043.1000 86514.8000
4044.2000 86548.9000
4045.3000 86583.0000
4046.4000 86617.1000
4047.5000 86651.2000
4048.6000 86687.1000
4049.7000 86723.4000
4050.8000 86759.7000
4051.9000 86796.0000
4053.0000 86832.3000
4054.1000 86871.8000
4055.2000 86914.7000
4056.3000 86956.0000
4057.4000 86992.3000
4058.5000 87028.6000
4059.6000 87065.1000
4060.7000 87104.1000
4061.8000 87141.1000
4062.9000 87177.4000
4064.0000 87213.7000
4065.1000 87250.0000
4066.2000 87286.3000
4067.3000 87322.6000
4068.4000 87358.9000
4069.5000 87395.2000
4070.6000 87431.5000
4071.7000 87467.8000
4072.8000 87504.1000
4073.9000 87540.4000
4075.0000 87576.7000
4076.1000 87613.0000
4077.2000 87649.3000
4078.3000 87685.6000
4079.4000 87722.6000
4080.5000 87759.3000
4081.6000 87795.6000
4082.7000 87831.9000
4083.8000 87869.8000
4084.9000 87906.9000
4086.0000 87943.2000
4087.1000 87979.5000
4088.2000 88015.8000
4089.3000 88052.1000
4090.4000 88088.4000
4091.5000 88124.7000
4092.6000 88161.0000
4093.7000 88197.3000
4094.8000 88233.6000
4095.9000 88269.9000
4096.9000 88302.9000
4097.9000 88335.9000
4098.9000 88368.9000
4099.9000 88401.9000
4100.9000 88434.9000
4101.9000 88467.9000
4102.9000 88500.9000
4103.9000 88533.9000
4104.9000 88567.9000
4105.9000 88601.7000
4106.9000 88634.7000
4107.9000 88667.7000
4108.9000 88700.7000
4109.9000 88733.7000
4110.9000 88766.7000
4111.9000 88800.5000
4112.9000 88834.5000
4113.9000 88868.5000
4114.9000 88902.5000
4115.9000 88936.5000
4116.9000 88970.5000
4117.9000 89004.5000
4118.9000 89038.5000
4119.9000 89072.5000
4120.9000 89106.5000
4121.9000 89140.5000
4122.9000 89174.5000
4123.9000 89208.5000
4124.9000 89242.5000
4125.9000 89276.5000
4126.9000 89310.5000
4127.9000 89344.5000
4128.9000 89378.5000
4129.9000 89412.5000
4130.9000 89446.5000
4131.9000 89480.5000
4132.9000 89514.5000
4133.9000 89548.5000
4134.9000 89582.5000
4135.9000 89616.5000
4136.9000 89650.5000
4137.9000 89684.5000
4138.9000 89718.5000
4139.9000 89752.5000
4140.9000 89786.5000
4141.9000 89820.5000
4142.9000 89854.5000
4143.9000 89888.5000
4144.9000 89922.5000
4145.9000 89956.5000
4146.9000 89990.5000
4147.9000 90024.5000
4148.9000 90058.5000
4149.9000 90092.5000
4150.9000 90126.5000
4151.9000 90160.5000
4152.9000 90194.5000
4153.9000 90228.5000
4154.9000 90262.5000
4155.9000 90296.5000
4156.9000 90330.5000
4157.9000 90364.5000
4158.9000 90398.5000
4159.9000 90432.5000
4160.9000 90466.5000
4161.9000 90500.5000
4162.9000 90534.5000
4163.9000 90568.5000
4164.9000 90602.5000
4165.9000 90636.5000
4166.9000 90670.5000
4167.9000 90704.5000
4168.9000 90738.5000
4169.9000 90772.5000
4170.9000 90806.5000
4171.9000 90840.5000
4172.9000 90874.5000
4173.9000 90908.5000
4174.9000 90942.5000
4175.9000 90976.5000
4176.9000 91010.5000
4177.9000 91044.5000
4178.9000 91078.5000
4179.9000 91112.5000
4180.9000 91146.5000
4181.9000 91180.5000
4182.9000 91214.5000
4183.9000 91248.5000
4184.9000 91285.4000
4185.9000 91323.4000
4186.9000 91361.4000
4187.9000 91399.4000
4188.9000 91437.4000
4189.9000 91475.4000
4190.9000 91513.4000
4191.9000 91551.4000
4192.9000 91589.4000
4193.9000 91627.4000
4194.9000 91665.4000
4195.9000 91703.4000
4196.9000 91741.4000
4197.9000 91779.4000
4198.9000 91817.4000
4199.9000 91855.4000
4200.9000 91893.4000
4201.9000 91931.4000
4202.9000 91969.4000
4203.9000 92007.4000
4204.9000 92045.4000
4205.9000 92083.4000
4206.9000 92121.4000
4207.9000 92159.4000
4208.9000 92197.4000
4209.9000 92235.4000
4210.9000 92273.4000
4211.9000 92311.4000
4212.9000 92349.4000
4213.9000 92387.4000
4214.9000 92425.4000
4215.9000 92463.4000
4216.9000 92501.4000
4217.9000 92539.4000
4218.9000 92577.4000
4219.9000 92615.4000
4220.9000 92653.4000
4221.9000 92691.4000
4222.9000 92729.4000
4223.9000 92767.4000
4224.9000 92805.4000
4225.9000 92843.4000
4226.9000 92881.4000
4227.9000 92919.4000
4228.9000 92957.4000
4229.9000 92995.4000
4230.9000 93033.4000
4231.9000 93071.4000
4232.9000 93109.4000
4233.9000 93147.4000
4234.9000 93185.4000
4235.9000 93223.4000
4236.9000 93261.4000
4237.9000 93299.4000
4238.9000 93337.4000
4239.9000 93375.4000
4240.9000 93413.4000
4241.9000 93451.4000
4242.9000 93489.4000
4243.9000 93527.4000
4244.9000 93565.4000
4245.9000 93603.4000
4246.9000 93641.4000
4247.9000 93679.4000
4248.9000 93717.4000
4249.9000 93755.4000
4250.9000 93793.4000
4251.9000 93831.4000
4252.9000 93869.4000
4253.9000 93907.4000
4254.9000 93945.4000
4255.9000 93983.4000
4256.9000 94021.4000
4257.9000 94059.4000
4258.9000 94097.4000
4259.9000 94135.4000
4260.9000 94173.4000
4261.9000 94211.4000
4262.9000 94249.4000
4263.9000 94287.4000
4264.9000 94325.4000
4265.9000 94363.4000
4266.9000 94401.4000
4267.9000 94439.4000
4268.9000 94477.4000
4269.9000 94515.4000
4270.9000 94553.4000
4271.9000 94591.4000
4272.9000 94629.4000
4273.9000 94667.4000
4274.9000 94705.4000
4275.9000 94743.4000
4276.9000 94781.4000
4277.9000 94819.4000
4278.9000 94857.4000
4279.9000 94895.4000
4280.9000 94933.4000
4281.9000 94971.4000
4282.9000 95009.4000
4283.9000 95047.4000
4284.9000 95085.4000
4285.9000 95123.4000
4286.9000 95161.4000
4287.9000 95199.4000
4288.9000 95237.4000
4289.9000 95275.4000
4290.9000 95313.4000
4291.9000 95351.4000
4292.9000 95389.4000
4293.9000 95427.4000
4294.9000 95465.4000
4295.9000 95503.4000
4296.9000 95541.4000
4297.9000 95579.4000
4298.9000 95617.4000
4299.9000 95655.4000
4300.9000 95693.4000
4301.9000 95731.4000
4302.9000 95769.4000
4303.9000 95807.4000
4304.9000 95845.4000
4305.9000 95883.4000
4306.9000 95921.4000
4307.9000 95959.4000
4308.9000 95997.4000
4309.9000 96035.4000
4310.9000 96073.4000
4311.9000 96111.4000
4312.9000 96149.4000
4313.9000 96187.4000
4314.9000 96225.4000
4315.9000 96263.4000
4316.9000 96301.4000
4317.9000 96339.4000
4318.9000 96377.4000
4319.9000 96415.4000
4320.9000 96453.4000
4321.9000 96491.4000
4322.9000 96529.4000
4323.9000 96567.4000
4324.9000 96605.4000
4325.9000 96643.4000
4326.9000 96681.4000
4327.9000 96719.4000
4328.9000 96757.4000
4329.9000 96795.4000
4330.9000 96833.4000
4331.9000 96871.4000
4332.9000 96909.4000
4333.9000 96947.4000
4334.9000 96985.4000
4335.9000 97023.4000
4336.9000 97061.4000
4337.9000 97099.4000
